yyyymm;Index;D12;E12;b/m;tbl;AAA;BAA;lty;ntis;Rfree;infl;ltr;corpr;svar;csp;CRSP_SPvw;CRSP_SPvwx
200703;1420.86;25.494;83.15;0.269050013;0.0494;0.053;0.0627;0.0493;-0.012480691;0.004116667;0.009105696;-0.0145;-0.0231;0.001587551;NaN;0.010894;0.009679
200704;1482.37;25.71933333;83.7402481;0.254456169;0.0487;0.0547;0.0639;0.0489;-0.008905072;0.004058333;0.006496163;0.0085;0.014;0.000582144;NaN;0.043991;0.042857
200705;1530.62;25.94466667;84.33049621;0.243911494;0.0473;0.0547;0.0639;0.051;-0.010276261;0.003941667;0.006110719;-0.02;-0.0178;0.00069655;NaN;0.034459;0.032154
200706;1503.35;26.17;84.92074431;0.24789561;0.0461;0.0579;0.067;0.0521;-0.011057478;0.003841667;0.001937975;-0.0091;-0.0148;0.001472429;NaN;-0.01662;-0.017829
200707;1455.27;26.43933333;82.81407765;0.251584964;0.0482;0.0573;0.0665;0.0501;-0.015255467;0.004016667;-0.000254377;0.0284;-0.0032;0.002426262;NaN;-0.031197;-0.032283
200708;1473.99;26.70866667;80.70741098;0.248839851;0.042;0.0579;0.0665;0.0487;-0.012193563;0.0035;-0.001833902;0.0199;0.0152;0.005134044;NaN;0.015094;0.012859
200709;1526.75;26.978;78.60074431;0.239207437;0.0389;0.0574;0.0659;0.0489;-0.013010957;0.003241667;0.002755907;0.0012;0.0135;0.001868431;NaN;0.037468;0.035923
200710;1549.38;27.22933333;74.46074431;0.23861706;0.039;0.0566;0.0648;0.048;-0.017953205;0.00325;0.002139191;0.0155;0.0088;0.001682891;NaN;0.01736;0.016292
200711;1481.14;27.48066667;70.32074431;0.248579692;0.0327;0.0544;0.064;0.0445;-0.025209935;0.002725;0.005939618;0.0468;0.0079;0.00563682;NaN;-0.041382;-0.043581
200712;1468.36;27.732;66.18074431;0.250582973;0.03;0.0549;0.0665;0.045;-0.041591437;0.0025;-0.000670863;-0.0029;0.0028;0.002345333;NaN;-0.006116;-0.007903
200801;1378.55;27.922;64.25074431;0.262754422;0.0275;0.0533;0.0654;0.0436;-0.044186577;0.002291667;0.004970576;0.0213;0.0017;0.004831799;NaN;-0.061166;-0.062332
200802;1330.63;28.112;62.32074431;0.270979321;0.0212;0.0553;0.0682;0.0438;-0.050637917;0.001766667;0.002904112;0.0018;-0.0071;0.003225655;NaN;-0.031419;-0.033693
200803;1322.7;28.302;60.39074431;0.254057567;0.0126;0.0551;0.0689;0.0432;-0.052877042;0.00105;0.008668213;0.0106;-0.0059;0.006337649;NaN;-0.0034;-0.005054
200804;1385.59;28.43866667;57.38382954;0.243014696;0.0129;0.0555;0.0697;0.0458;-0.049833213;0.001075;0.006064778;-0.0288;0.0091;0.002903691;NaN;0.048629;0.04749
200805;1400.38;28.57533333;54.37691477;0.246510612;0.0173;0.0557;0.0693;0.0475;-0.046380474;0.001441667;0.008420886;-0.0164;-0.0277;0.001640662;NaN;0.012986;0.010708
200806;1280;28.712;51.37;0.274491388;0.0186;0.0568;0.0707;0.046;-0.048372532;0.00155;0.010076997;0.022;-0.0061;0.003425177;NaN;-0.082842;-0.084569
200807;1267.38;28.75933333;49.56333333;0.273815655;0.0163;0.0567;0.0716;0.0465;-0.047946534;0.001358333;0.005251011;-0.0025;-0.0109;0.004465911;NaN;-0.007306;-0.008738
200808;1282.83;28.80666667;47.75666667;0.269889246;0.0172;0.0564;0.0715;0.0449;-0.047450783;0.001433333;-0.003991562;0.0242;0.0121;0.003447891;NaN;0.014955;0.012682
200809;1166.36;28.854;45.95;0.287123548;0.0113;0.0565;0.0731;0.0443;-0.050314112;0.000941667;-0.001383019;0.0112;-0.0863;0.023774695;NaN;-0.085467;-0.087287
200810;968.75;28.69833333;35.59333333;0.334099374;0.0067;0.0628;0.0888;0.0478;-0.057654192;0.000558333;-0.010101333;-0.0383;-0.045;0.058088493;NaN;-0.16698;-0.168455
200811;896.24;28.54266667;25.23666667;0.352867356;0.0019;0.0612;0.0921;0.0372;-0.054550718;0.000158333;-0.019152895;0.1443;0.1174;0.036257085;NaN;-0.073512;-0.076514
200812;903.25;28.387;14.88;0.354984225;0.0003;0.0505;0.0843;0.0303;-0.024768004;0.000025;-0.010342474;0.0967;0.156;0.020089947;NaN;0.011995;0.009229
200901;825.88;28.00966667;12.20666667;0.38939314;0.0013;0.0505;0.0814;0.0394;-0.025346666;0.000108333;0.004352417;-0.1124;-0.0949;0.011971097;NaN;-0.082615;-0.084039
200902;735.09;27.63233333;9.533333333;0.441103055;0.003;0.0527;0.0808;0.0401;-0.025259504;0.00025;0.004972933;-0.0056;-0.0308;0.009961162;NaN;-0.103588;-0.107402
200903;797.87;27.255;6.86;0.296528285;0.0021;0.055;0.0842;0.0355;-0.037758136;0.000175;0.002431748;0.0641;-0.0018;0.020364428;NaN;0.087634;0.084154
200904;872.81;26.70133333;7.076666667;0.276227577;0.0016;0.0539;0.0839;0.041;-0.031360408;0.000133333;0.002496368;-0.0649;-0.003;0.007551066;NaN;0.09423;0.09255
200905;919.14;26.14766667;7.293333333;0.265432048;0.0018;0.0554;0.0806;0.0432;-0.024779038;0.00015;0.002888764;-0.0248;0.0489;0.006381091;NaN;0.05464;0.051848
200906;919.32;25.594;7.51;0.267107849;0.0018;0.0561;0.075;0.0429;-0.022539012;0.00015;0.008589892;0.0083;0.035;0.003472523;NaN;0.002476;0.00068
200907;987.48;25.02966667;9.186666667;0.246004791;0.0018;0.0541;0.0709;0.043;-0.014189596;0.00015;-0.001585587;0.0019;0.0565;0.003771153;NaN;0.074482;0.073101
200908;1020.62;24.46533333;10.86333333;0.237594089;0.0017;0.0526;0.0658;0.0415;-0.008173233;0.000141667;0.00224285;0.0231;0.0235;0.002177735;NaN;0.034751;0.032255
200909;1057.08;23.901;12.54;0.232310024;0.0012;0.0513;0.0631;0.0403;-6.33741E-05;0.0001;0.000625481;0.0176;0.0273;0.001912658;NaN;0.036534;0.034978
200910;1036.19;23.40233333;25.35;0.232299261;0.0007;0.0515;0.0629;0.042;0.003145949;5.83333E-05;0.000963101;-0.0171;0.0016;0.003898019;NaN;-0.018259;-0.019458
200911;1095.63;22.90366667;38.16;0.218104872;0.0005;0.0519;0.0632;0.0406;0.007464034;4.16667E-05;0.000707753;0.0208;0.0044;0.002001332;NaN;0.060257;0.057607
200912;1115.1;22.405;50.97;0.216364517;0.0005;0.0526;0.0637;0.0458;0.010533821;4.16667E-05;-0.001761198;-0.0584;-0.0275;0.000933454;NaN;0.018983;0.017346
201001;1073.87;22.238;54.29;0.22411702;0.0006;0.0526;0.0625;0.0440589;0.01335015;0.00005;0.003417474;0.0263637;0.0095528;0.001991705;NaN;-0.035751;-0.036781
201002;1104.49;22.071;57.61;0.218518468;0.0011;0.0535;0.0634;0.0440712;0.0138627;9.16667E-05;0.000249207;0.0031542;0.00388;0.002373256;NaN;0.030424;0.028014
201003;1169.43;21.904;60.93;0.38187817;0.0015;0.0527;0.0627;0.0457777;0.026337232;0.000125;0.004106284;-0.0178755;0.0045083;0.000633437;NaN;0.061014;0.05943
201004;1186.69;21.94833333;62.98666667;0.376606129;0.0016;0.0529;0.0625;0.0437358;0.026617051;0.000133333;0.001736885;0.0303965;0.0357402;0.001793867;NaN;0.015977;0.014957
201005;1089.41;21.99266667;65.04333333;0.409002795;0.0016;0.0496;0.0605;0.040681;0.025682697;0.000133333;0.000775197;0.0436836;-0.0051031;0.008107791;NaN;-0.080111;-0.082337
201006;1030.71;22.037;67.1;0.424176541;0.0012;0.0488;0.0623;0.0376074;0.018726384;0.0001;-0.000976267;0.0445643;0.0519454;0.005591726;NaN;-0.053525;-0.055115
201007;1101.6;22.14233333;68.68666667;0.396133553;0.0016;0.0472;0.0601;0.0376576;0.015517815;0.000133333;0.000211043;0.0024381;0.0169798;0.003348826;NaN;0.070451;0.06862
201008;1049.33;22.24766667;70.27333333;0.413981619;0.0016;0.0449;0.0566;0.0327078;0.011120043;0.000133333;0.001380664;0.0702126;0.0473188;0.002704607;NaN;-0.045434;-0.04784
201009;1141.2;22.353;71.86;0.384305783;0.0015;0.0453;0.0566;0.034063;0.003239165;0.000125;0.000581736;-0.0153301;-0.0143948;0.002337192;NaN;0.090383;0.088751
201010;1183.26;22.47833333;73.69;0.372887286;0.0013;0.0468;0.0572;0.0367157;0.007144769;0.000108333;0.001245199;-0.0317387;-0.0202745;0.001080044;NaN;0.038726;0.037081
201011;1180.55;22.60366667;75.52;0.376694754;0.0014;0.0487;0.0592;0.0380256;0.014759639;0.000116667;0.000420646;-0.0137264;-0.0057274;0.001737916;NaN;-0.000051;-0.002571
201012;1257.64;22.729;77.35;0.358100317;0.0014;0.0502;0.061;0.0413782;0.012573506;0.000116667;0.001718441;-0.0388143;-0.0036191;0.00083212;NaN;0.067054;0.065249
201101;1286.12;22.963;78.67;0.348632224;0.0015;0.0504;0.0609;0.0432;0.015335882;0.000125;0.00476323;-0.0196;-0.0198;0.00086324;NaN;0.023349;0.022319
201102;1327.22;23.197;79.99;0.339096573;0.0013;0.0522;0.0615;0.0426;0.015896537;0.000108333;0.004931365;0.0113;0.0157;0.001065549;NaN;0.032508;0.030251
201103;1325.83;23.431;81.31;0.354269939;0.001;0.0513;0.0603;0.0429;0.012454255;8.33333E-05;0.009751072;-0.0006;-0.0072;0.002347269;NaN;0.000625;-0.000867
201104;1363.61;23.73433333;82.16333333;0.340696801;0.0006;0.0516;0.0602;0.0416;0.009363301;0.00005;0.00643943;0.0199;0.0239;0.000636542;NaN;0.029441;0.028358
201105;1345.2;24.03766667;83.01666667;0.347222189;0.0004;0.0496;0.0578;0.0391;0.009094734;3.33333E-05;0.004704188;0.0355;0.0257;0.000934191;NaN;-0.011313;-0.013573
201106;1320.64;24.341;83.87;0.351570039;0.0004;0.0499;0.0575;0.0409;0.01171812;3.33333E-05;-0.001070967;-0.0179;-0.021;0.002294749;NaN;-0.016545;-0.018106
201107;1292.28;24.621;84.90666667;0.359418903;0.0004;0.0493;0.0576;0.0378;0.012368431;3.33333E-05;0.000886046;0.0422;0.0473;0.001830759;NaN;-0.019828;-0.020982
201108;1218.89;24.901;85.94333333;0.375812522;0.0002;0.0437;0.0536;0.0315;0.012766928;1.66667E-05;0.002757589;0.0862;0.024;0.019222199;NaN;-0.054322;-0.056734
201109;1131.42;25.181;86.98;0.399922847;0.0001;0.0409;0.0527;0.0265;0.013092446;8.33333E-06;0.001518462;0.0704;0.0575;0.006915736;NaN;-0.070238;-0.071739
201110;1253.3;25.59566667;86.97;0.365077905;0.0002;0.0398;0.0537;0.0291;0.00792846;1.66667E-05;-0.002062683;-0.0306;0.0094;0.007400881;NaN;0.109014;0.107554
201111;1246.96;26.01033333;86.96;0.362329898;0.0001;0.0387;0.0514;0.0273;-0.00433557;8.33333E-06;-0.000843561;0.0251;-0.0356;0.007679543;NaN;-0.002727;-0.005552
201112;1257.6;26.425;86.95;0.357232541;0.0001;0.0393;0.0525;0.0255;-0.006495091;8.33333E-06;-0.002466516;0.027;0.0512;0.002764065;NaN;0.009427;0.007613
201201;1312.41;26.73433333;87.48;0.345487303;0.0003;0.0385;0.0523;0.0249;-0.013070136;0.000025;0.004400191;0.0002;0.0194;0.000648156;NaN;0.045205;0.044003
201202;1365.68;27.04366667;88.01;0.336973935;0.0009;0.0385;0.0514;0.0272;-0.014466842;0.000075;0.004402974;-0.0196;0.0057;0.000623691;NaN;0.04334;0.040744
201203;1408.47;27.353;88.54;0.346181967;0.0008;0.0399;0.0523;0.0297;-0.013773118;6.66667E-05;0.007594559;-0.0302;-0.0303;0.001155302;NaN;0.032866;0.031282
201204;1397.91;27.67533333;88.33333333;0.346140311;0.0008;0.0396;0.0519;0.0268;-0.012404235;6.66667E-05;0.00302103;0.0409;0.0251;0.001627534;NaN;-0.006034;-0.007237
201205;1310.33;27.99766667;88.12666667;0.36904736;0.0009;0.038;0.0507;0.0221;-0.016061539;0.000075;-0.001173479;0.0643;0.0344;0.001496093;NaN;-0.05979;-0.062433
201206;1362.16;28.32;87.92;0.355103885;0.0009;0.0364;0.0502;0.0233;-0.019820145;0.000075;-0.001466397;-0.0136;0.0064;0.003437258;NaN;0.041465;0.039888
201207;1379.32;28.74333333;87.44666667;0.351593705;0.001;0.034;0.0487;0.0216;-0.021091208;8.33333E-05;-0.001629786;0.0247;0.0612;0.001552866;NaN;0.014363;0.013096
201208;1406.58;29.16666667;86.97333333;0.349387052;0.001;0.0348;0.0491;0.0223;-0.020535578;8.33333E-05;0.005565158;-0.0068;-0.0093;0.000727126;NaN;0.022744;0.019938
201209;1440.67;29.59;86.5;0.340382954;0.0011;0.0349;0.0484;0.0235;-0.018153082;9.16667E-05;0.004462212;-0.0146;-0.0126;0.001044683;NaN;0.02512;0.023547
201210;1412.16;30.14231402;86.50333333;0.349237122;0.001;0.0347;0.0458;0.0238;-0.016443289;8.33333E-05;-0.000388925;-0.0014;0.0206;0.000925526;NaN;-0.017837;-0.019227
201211;1416.18;30.69462805;86.50666667;0.351137531;0.0009;0.035;0.0451;0.0228;-0.012810835;0.000075;-0.004738087;0.0144;-0.0092;0.001902651;NaN;0.005326;0.002154
201212;1426.19;31.24694207;86.51;0.349032443;0.0007;0.0365;0.0463;0.0246;-0.012258026;5.83333E-05;-0.002693064;-0.0202;-0.0062;0.001035712;NaN;0.008508;0.005902
201301;1498.11;31.5352754;86.90666667;0.329984027;0.0007;0.038;0.0473;0.0291;-0.008679145;5.83333E-05;0.002957304;-0.0332;-0.0313;0.00090677;NaN;0.052361;0.051024
201302;1514.68;31.82360873;87.30333333;0.325431232;0.001;0.039;0.0485;0.0285;-0.009525656;8.33333E-05;0.00819003;0.0114;0.0093;0.001242766;NaN;0.013013;0.010511
201303;1569.19;32.11194207;87.7;0.346129997;0.0009;0.0393;0.0485;0.0287;-0.009549838;0.000075;0.002614509;-0.0062;-0.0018;0.000484499;NaN;0.037584;0.036025
201304;1597.57;32.49674182;88.78333333;0.340036254;0.0006;0.0373;0.0459;0.0264;-0.008668375;0.00005;-0.001039639;0.0378;0.0349;0.00168273;NaN;0.019621;0.018482
201305;1630.74;32.88154157;89.86666667;0.333832598;0.0004;0.0389;0.0473;0.0309;-0.004689718;3.33333E-05;0.001780408;-0.0629;-0.0536;0.00101556;NaN;0.02312;0.020441
201306;1606.28;33.26634132;90.95;0.338444358;0.0005;0.0427;0.0519;0.033;0.000145598;4.16667E-05;0.002399708;-0.0285;-0.0371;0.002247641;NaN;-0.013601;-0.015262
201307;1685.73;33.64553134;92.09;0.325562565;0.0004;0.0434;0.0532;0.0344;0.008390397;3.33333E-05;0.000393998;-0.0173;0.0031;0.000502077;NaN;0.050672;0.049287
201308;1632.97;34.02472136;93.23;0.340713327;0.0004;0.0454;0.0542;0.0351;0.010357496;3.33333E-05;0.001202932;-0.0079;-0.0074;0.000950438;NaN;-0.029207;-0.031638
201309;1681.55;34.40391138;94.37;0.333521485;0.0002;0.0464;0.0547;0.0349;0.010143778;1.66667E-05;0.001163004;0.0061;0.0014;0.000622229;NaN;0.03166;0.030064
201310;1756.54;34.59995562;96.31333333;0.324594825;0.0005;0.0453;0.0531;0.0342;0.009646756;4.16667E-05;-0.002575283;0.0128;0.0211;0.001438361;NaN;0.046268;0.044953
201311;1805.81;34.79599987;98.25666667;0.313685278;0.0007;0.0463;0.0538;0.0361;0.010345567;5.83333E-05;-0.002042424;-0.0236;-0.0086;0.000644417;NaN;0.030817;0.028398
201312;1848.36;34.99204411;100.2;0.304408126;0.0007;0.0462;0.0538;0.0378;0.012168529;5.83333E-05;-8.58115E-05;-0.0207;0.0002;0.000745536;NaN;0.02595;0.024196
201401;1782.59;35.40392243;100.4166667;0.321429277;0.0004;0.0449;0.0519;0.0342;0.013791111;3.33333E-05;0.003720248;0.0548;0.0331;0.001303569;NaN;-0.034666;-0.035731
201402;1859.45;35.81580075;100.6333333;0.309163072;0.0005;0.0445;0.051;0.0339;0.016617655;4.16667E-05;0.003697909;0.0074;0.0168;0.001253563;NaN;0.045757;0.043194
201403;1872.34;36.22767907;100.85;0.350616066;0.0005;0.0438;0.0506;0.0337;0.016463073;4.16667E-05;0.006440044;0.0063;0.0062;0.000869064;NaN;0.008056;0.006537
201404;1883.95;36.61201165;101.6066667;0.348011319;0.0003;0.0424;0.049;0.0326;0.016696287;0.000025;0.003296754;0.0181;0.016;0.001362664;NaN;0.006555;0.005388
201405;1923.57;36.99634422;102.3633333;0.345173256;0.0003;0.0416;0.0476;0.0309;0.014026012;0.000025;0.00349261;0.0279;0.0188;0.000555193;NaN;0.023309;0.020895
201406;1960.23;37.3806768;103.12;0.342928459;0.0004;0.0425;0.048;0.0313;0.013931231;3.33333E-05;0.001862127;-0.0025;0.002;0.000281999;NaN;0.020635;0.019048
201407;1930.67;37.7519883;104.0666667;0.348379852;0.0003;0.0416;0.0473;0.031;0.008472843;0.000025;-0.000390194;0.0057;0.0024;0.000949121;NaN;-0.013974;-0.015278
201408;2003.37;38.1232998;105.0133333;0.337476204;0.0003;0.0408;0.0469;0.0287;0.00676993;0.000025;-0.001670514;0.0369;0.0356;0.000546197;NaN;0.039777;0.037446
201409;1972.29;38.4946113;105.96;0.338576181;0.0002;0.0411;0.048;0.03;0.008024088;1.66667E-05;0.000752569;-0.017;-0.0271;0.000721013;NaN;-0.013928;-0.015467
201410;2018.05;38.8107879;104.7433333;0.331808365;0.0002;0.0392;0.0469;0.0282;0.008068228;1.66667E-05;-0.002512278;0.03;0.0225;0.002943964;NaN;0.023972;0.0228
201411;2067.56;39.12696449;103.5266667;0.323661786;0.0002;0.0392;0.0479;0.0264;0.006925315;1.66667E-05;-0.005399418;0.0286;0.0173;0.000150262;NaN;0.027631;0.025159
201412;2058.9;39.44314109;102.31;0.323755672;0.0003;0.0379;0.0474;0.0246;0.005656006;0.000025;-0.005670101;0.029;0.0183;0.001992841;NaN;-0.002473;-0.004249
201501;1994.98999;39.89763068;101.29;0.336168763;0.0003;0.0346;0.0445;0.02;0.000212963;0.000025;-0.004705892;0.0709;0.0599;0.002226648;NaN;-0.02943;-0.030468
201502;2104.5;40.35212026;100.27;0.318227291;0.0002;0.0361;0.0451;0.0238;-0.003762537;1.66667E-05;0.004343045;-0.0523;-0.032;0.000813519;NaN;0.057008;0.054305
201503;2067.889893;40.80660985;99.25;0.307454045;0.0003;0.0364;0.0454;0.023;-0.006899835;0.000025;0.005951722;0.0137;0.0058;0.00172038;NaN;-0.014993;-0.016628
201504;2085.51001;41.11840717;97.80333333;0.30634421;0.0002;0.0352;0.0448;0.0249;-0.007084545;1.66667E-05;0.002032873;-0.025;-0.0223;0.000574338;NaN;0.0091;0.008004
201505;2107.389893;41.43020449;96.35666667;0.303449953;0.0002;0.0398;0.0489;0.0262;-0.007509575;1.66667E-05;0.005097232;-0.0159;-0.0204;0.000887003;NaN;0.012522;0.010141
201506;2063.110107;41.74200181;94.91;0.310186833;0.0002;0.0419;0.0513;0.0285;-0.008098277;1.66667E-05;0.00350287;-0.0298;-0.032;0.001052136;NaN;-0.019343;-0.02102
201507;2103.840088;41.99813338;93.49333333;0.308953265;0.0003;0.0415;0.052;0.0263;-0.008070176;0.000025;6.70472E-05;0.0329;0.0239;0.001159778;NaN;0.021297;0.020101
201508;1972.180054;42.25426494;92.07666667;0.330670987;0.0007;0.0404;0.0519;0.0264;-0.009535037;5.83333E-05;-0.001416276;0.0012;-0.0067;0.005846996;NaN;-0.060086;-0.062433
201509;1920.030029;42.51039651;90.66;0.335611955;0.0002;0.0407;0.0534;0.0253;-0.012988819;1.66667E-05;-0.001556757;0.0174;0.0133;0.004053479;NaN;-0.024547;-0.026258
201510;2079.360107;42.80289346;89.28333333;0.309413628;0.0002;0.0395;0.0534;0.0259;-0.016202898;1.66667E-05;-0.000449684;-0.0053;0.002;0.001618901;NaN;0.083449;0.082049
201511;2080.409912;43.09539041;87.90666667;0.308429158;0.0012;0.0406;0.0546;0.0265;-0.017804336;0.0001;-0.00211068;-0.0065;0.002;0.001118721;NaN;0.003373;0.000817
201512;2043.939941;43.38788736;86.53;0.313648814;0.0023;0.0397;0.0546;0.0268;-0.021604409;0.000191667;-0.003417096;-0.0022;0;0.002838565;NaN;-0.015247;-0.017076
201601;1940.24;43.55057144;86.5;0.33191063;0.0026;0.04;0.0545;0.0236;-0.020256429;0.000216667;0.001653102;0.0476;0.0067;0.004301248;NaN;-0.0491;-0.05025
201602;1932.23;43.71325552;86.47;0.330901825;0.0031;0.0396;0.0534;0.0217;-0.024017794;0.000258333;0.000823077;0.0294;0.0232;0.002601507;NaN;-0.001742;-0.004457
201603;2059.74;43.87593959;86.44;0.327954791;0.0029;0.0382;0.0513;0.0218;-0.022993399;0.000241667;0.004306;-0.0003;0.0423;0.001274177;NaN;0.06734;0.065146
201604;2065.3;44.07058552;86.6;0.326320889;0.0023;0.0362;0.0479;0.0223;-0.023548637;0.000191667;0.004741068;-0.0053;0.0146;0.000817784;NaN;0.003747;0.002576
201605;2096.95;44.26523145;86.76;0.326072119;0.0027;0.0365;0.0468;0.0219;-0.026999621;0.000225;0.004045791;0.0082;0.0016;0.000995577;NaN;0.018487;0.015886
201606;2098.86;44.45987738;86.92;0.323475362;0.0027;0.035;0.0453;0.0179;-0.028676835;0.000225;0.003284366;0.059;0.0377;0.002864437;NaN;0.002675;0.001002
201607;2173.6;44.64848202;87.64333333;0.314661159;0.003;0.0328;0.0422;0.0175;-0.031660935;0.00025;-0.001618136;0.0081;0.0245;0.000477647;NaN;0.036571;0.035324
201608;2170.95;44.83708666;88.36666667;0.315197425;0.003;0.0332;0.0424;0.0186;-0.030720069;0.00025;0.00091843;-0.014;0.0016;0.000279168;NaN;0.001247;-0.001396
201609;2168.27;45.02569131;89.09;0.316793887;0.0029;0.0341;0.0431;0.0196;-0.032544433;0.000241667;0.002403996;-0.0124;-0.0119;0.001673103;NaN;0.000446;-0.001033
201610;2126.15;45.25066203;90.91;0.319687781;0.0033;0.0351;0.0438;0.022;-0.028996804;0.000275;0.001246749;-0.0314;-0.0263;0.00036407;NaN;-0.017958;-0.019206
201611;2198.81;45.47563276;92.73;0.303285786;0.0045;0.0386;0.0471;0.0267;-0.02736059;0.000375;-0.001555461;-0.0599;-0.051;0.000946368;NaN;0.03579;0.033007
201612;2238.83;45.70060349;94.55;0.293479097;0.0051;0.0406;0.0483;0.0272;-0.025011507;0.000425;0.000327321;-0.0057;0.0059;0.000524022;NaN;0.0192;0.017569
201701;2278.870117;45.92787694;96.46333333;0.29197965;0.0051;0.0392;0.0466;0.0278;-0.022561566;0.000425;0.005827728;0.0043;-0.0021;0.000335592;NaN;0.019384;0.018311
201702;2363.639893;46.1551504;98.37666667;0.278677833;0.0052;0.0395;0.0464;0.027;-0.018620719;0.000433333;0.003146117;0.0137;0.0212;0.000223899;NaN;0.039459;0.037052
201703;2362.719971;46.38242385;100.29;0.281598889;0.0074;0.0401;0.0468;0.0274;-0.0161491;0.000616667;0.000812798;-0.004;-0.0062;0.000575306;NaN;0.001664;0.000055
201704;2384.199951;46.66128904;101.5333333;0.277870026;0.008;0.0387;0.0457;0.0265;-0.015495221;0.000666667;0.002965533;0.0145;0.0176;0.000390542;NaN;0.010591;0.009439
201705;2411.800049;46.94015423;102.7766667;0.276968767;0.0089;0.0385;0.0455;0.0256;-0.010100856;0.000741667;0.000854722;0.0158;0.0226;0.000503081;NaN;0.014552;0.01192
201706;2423.409912;47.21901942;104.02;0.272545228;0.0098;0.0368;0.0437;0.0258;-0.009702567;0.000816667;0.000907111;-0.001;0.0108;0.000447563;NaN;0.005798;0.004364
201707;2470.300049;47.53704727;105.04;0.265803679;0.0107;0.037;0.0439;0.0262;-0.013104177;0.000891667;-0.000689923;-0.0027;0.006;0.000258862;NaN;0.020696;0.019162
201708;2471.649902;47.85507513;106.06;0.265113614;0.0101;0.0363;0.0431;0.0242;-0.012138511;0.000841667;0.002994452;0.0289;0.0153;0.000753374;NaN;0.002238;-0.000324
201709;2519.360107;48.17310298;107.08;0.259706167;0.0103;0.0363;0.043;0.0259;-0.011012258;0.000858333;0.005294906;-0.0205;-0.0037;0.000257243;NaN;0.02005;0.018742
201710;2575.26001;48.4260751;108.0133333;0.248906199;0.0107;0.036;0.0432;0.0261;-0.012343037;0.000891667;-0.000632042;-0.0013;0.0076;0.000218146;NaN;0.024158;0.023006
201711;2584.840088;48.67904722;108.9466667;0.239727101;0.0123;0.0357;0.0427;0.026;-0.012205417;0.001025;2.43247E-05;0.0036;0.002;0.00035533;NaN;0.031389;0.02886
201712;2673.610107;48.93201934;109.88;0.235393343;0.0132;0.0351;0.0422;0.0254;-0.019900371;0.0011;-0.000587832;0.0102;0.0256;0.000244097;NaN;0.011149;0.009851
201801;2823.81;50.00302959;115.44;0.222519149;0.0141;0.0355;0.0426;0.0284;-0.01906352;0.001175;0.005447745;-0.0315;-0.0243;0.00077427;NaN;0.05806;0.057018
201802;2713.83;50.00302959;115.44;0.232478066;0.0157;0.0382;0.0451;0.0301;-0.018342389;0.001308333;0.00453469;-0.0224;-0.0313;0.005361628;NaN;-0.037661;-0.039702
